file_name,test_id,session_id,index,_program_index,program_index,old_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,speed_geodesic_m_s,speed_geodesic_km_h,speed_distance_m_s,speed_distance_km_h,cum_distance_m,diff_distance_m,abs_diff_distance_m,abs_speed_diff,turning_angle
LBP00_S00,LBP00,0,0,-66,1,25,1715222160.0,2024-05-09 02:36:00+00:00,2024-05-09 11:36:00+09:00,2024,5,9,2,36,0,0,2.0,36.0,0.0,40.540173,141.543198,16.648001,3.0,13.0,-0.048096,0.47168,2.035645,34.301758,-1.831055,0.793457,-237.0,-7.0,406.0,2603.0,0.0,1012.700012,17.48,-0.002973,4.577342,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBP00_S00,LBP00,0,1,-65,2,50,1715222161.0,2024-05-09 02:36:01+00:00,2024-05-09 11:36:01+09:00,2024,5,9,2,36,1,0,2.0,36.0,1.0,40.540203,141.543045,17.208,3.0,13.0,0.172119,0.417236,1.558838,-48.278809,77.148438,-17.028809,-238.0,0.0,407.0,2600.0,0.0,1012.900024,17.469999,-0.000991,2.912482,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,13.382982485415477,48.178736947495715,13.382982485415477,48.178736947495715,13.382982485415477,13.382982485415477,13.382982485415477,13.382982485415477,0.0
LBP00_S00,LBP00,0,2,-64,3,75,1715222162.0,2024-05-09 02:36:02+00:00,2024-05-09 11:36:02+09:00,2024,5,9,2,36,2,0,2.0,36.0,2.0,40.540245,141.542877,19.766001,3.0,13.0,-0.438721,0.064697,-0.350586,48.461914,10.742188,15.808105,-237.0,-2.0,407.0,2605.0,0.0,1012.700012,17.51,-0.002973,4.577342,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,14.977156838040408,53.91776461694547,14.977156838040408,53.91776461694547,28.360139323455883,1.5941743526249308,1.5941743526249308,1.5941743526249308,2.942520456870956
LBP00_S00,LBP00,0,3,-63,4,100,1715222163.0,2024-05-09 02:36:03+00:00,2024-05-09 11:36:03+09:00,2024,5,9,2,36,3,0,2.0,36.0,3.0,40.540287,141.54274,20.006001,3.0,12.0,0.294189,0.229004,1.29834,-37.04834,61.523438,-20.935059,-231.0,-1.0,402.0,2804.0,0.0,1012.900024,17.549999,-0.000991,2.912482,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,12.508262295419163,45.02974426350899,12.508262295419163,45.02974426350899,40.86840161887505,-2.4688945426212445,2.4688945426212445,2.4688945426212445,3.007690469162377
LBP00_S00,LBP00,0,4,-62,5,125,1715222164.0,2024-05-09 02:36:04+00:00,2024-05-09 11:36:04+09:00,2024,5,9,2,36,4,0,2.0,36.0,4.0,40.540325,141.542603,19.763,3.0,12.0,0.024658,0.138184,0.211914,-23.31543,-63.354492,-15.991211,-234.0,-5.0,407.0,2932.0,0.0,1012.299988,17.629999,-0.006937,7.907859,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,12.349516019350169,44.45825766966061,12.349516019350169,44.45825766966061,53.21791763822522,-0.15874627606899416,0.15874627606899416,0.15874627606899416,1.5413951435638327
LBP00_S00,LBP00,0,5,-61,6,150,1715222165.0,2024-05-09 02:36:05+00:00,2024-05-09 11:36:05+09:00,2024,5,9,2,36,5,0,2.0,36.0,5.0,40.540359,141.54245,19.695999,3.0,12.0,0.320557,0.319824,1.965332,-19.836426,6.835938,-16.601562,-235.0,-1.0,406.0,2695.0,0.0,1012.5,17.68,-0.004955,6.242467,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,13.500377303631366,48.60135829307292,13.500377303631366,48.60135829307292,66.71829494185658,1.1508612842811967,1.1508612842811967,1.1508612842811967,2.9737310855003365
LBP00_S00,LBP00,0,6,-60,7,175,1715222166.0,2024-05-09 02:36:06+00:00,2024-05-09 11:36:06+09:00,2024,5,9,2,36,6,0,2.0,36.0,6.0,40.540394,141.542282,19.757999,3.0,12.0,0.763916,0.051025,0.935791,-28.686523,-98.632812,34.606934,-236.0,-7.0,405.0,2920.0,0.0,1012.700012,17.74,-0.002973,4.577342,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,14.753572467388457,53.11286088259845,14.753572467388457,53.11286088259845,81.47186740924504,1.2531951637570913,1.2531951637570913,1.2531951637570913,0.7605187771654344
LBP00_S00,LBP00,0,7,-59,8,200,1715222167.0,2024-05-09 02:36:07+00:00,2024-05-09 11:36:07+09:00,2024,5,9,2,36,7,0,2.0,36.0,7.0,40.540417,141.542114,19.481001,3.0,12.0,-0.811279,-0.217773,-0.138428,-41.381836,145.080566,-36.010742,-240.0,0.0,407.0,2775.0,0.0,1012.5,17.790001,-0.004955,6.242467,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,14.459783889539892,52.05522200234361,14.459783889539892,52.05522200234361,95.93165129878493,-0.2937885778485647,0.2937885778485647,0.2937885778485647,3.972686910753184
LBP00_S00,LBP00,0,8,-58,9,225,1715222168.0,2024-05-09 02:36:08+00:00,2024-05-09 11:36:08+09:00,2024,5,9,2,36,8,0,2.0,36.0,8.0,40.540424,141.541946,19.934999,3.0,12.0,-0.090576,0.522949,1.698486,59.326172,-16.967773,0.549316,-242.0,4.0,408.0,2628.0,0.0,1012.599976,17.84,-0.003964,5.410125,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,14.253644441442217,51.31311998919198,14.253644441442217,51.31311998919198,110.18529574022715,-0.20613944809767482,0.20613944809767482,0.20613944809767482,5.409657988507936
LBP00_S00,LBP00,0,9,-57,10,250,1715222169.0,2024-05-09 02:36:09+00:00,2024-05-09 11:36:09+09:00,2024,5,9,2,36,9,0,2.0,36.0,9.0,40.540443,141.541779,21.475,3.0,12.0,0.615479,0.104248,0.708496,17.822266,-124.389648,24.353027,-237.0,8.0,402.0,2623.0,0.0,1012.400024,17.889999,-0.005946,7.074875,4.028906,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,14.304170620038033,51.49501423213692,14.304170620038033,51.49501423213692,124.48946636026518,0.0505261785958151,0.0505261785958151,0.0505261785958151,4.10482760329525
