file_name,test_id,session_id,index,_program_index,program_index,old_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,speed_geodesic_m_s,speed_geodesic_km_h,speed_distance_m_s,speed_distance_km_h,cum_distance_m,diff_distance_m,abs_diff_distance_m,abs_speed_diff,turning_angle
LBP03_S00,LBP03,0,0,-65,1,0,1715716432.0,2024-05-14 19:53:52+00:00,2024-05-15 04:53:52+09:00,2024,5,14,19,53,52,0,19.0,53.0,50.0,40.549015,141.555664,13.329,3.0,14.0,0.067871,-0.101807,1.567383,30.883789,-41.259766,48.156738,-259.0,23.0,365.0,864.0,0.0,1014.0,16.73,0.00991,-6.238727,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBP03_S00,LBP03,0,1,-64,2,25,1715716433.0,2024-05-14 19:53:53+00:00,2024-05-15 04:53:53+09:00,2024,5,14,19,53,53,0,19.0,53.0,51.0,40.549103,141.555679,12.965,3.0,14.0,0.169189,-0.071289,0.326904,-40.527344,-92.834473,-42.114258,-264.0,24.0,368.0,926.0,0.0,1014.099976,16.77,0.010901,-7.070072,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,9.854235026294864,35.475246094661514,9.854235026294864,35.475246094661514,9.854235026294864,9.854235026294864,9.854235026294864,9.854235026294864,0.0
LBP03_S00,LBP03,0,2,-63,3,50,1715716434.0,2024-05-14 19:53:54+00:00,2024-05-15 04:53:54+09:00,2024,5,14,19,53,54,0,19.0,53.0,52.0,40.549194,141.555679,12.908,3.0,14.0,-0.199463,-1.009521,2.218018,-72.814941,-67.016602,60.48584,-258.0,23.0,364.0,660.0,0.0,1013.900024,16.82,0.008919,-5.407315,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,10.10511354135495,36.37840874887782,10.10511354135495,36.37840874887782,19.959348567649812,0.2508785150600854,0.2508785150600854,0.2508785150600854,9.67335542586437
LBP03_S00,LBP03,0,3,-62,4,75,1715716435.0,2024-05-14 19:53:55+00:00,2024-05-15 04:53:55+09:00,2024,5,14,19,53,55,0,19.0,53.0,53.0,40.549282,141.555695,12.628,3.0,14.0,-0.337402,0.084717,-0.171631,44.799805,-56.396484,-57.556152,-259.0,30.0,365.0,914.0,0.0,1014.299988,16.889999,0.012883,-8.733069,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,9.86551429546593,35.51585146367735,9.86551429546593,35.51585146367735,29.82486286311574,-0.23959924588901949,0.23959924588901949,0.23959924588901949,10.30484646143801
LBP03_S00,LBP03,0,4,-61,5,100,1715716436.0,2024-05-14 19:53:56+00:00,2024-05-15 04:53:56+09:00,2024,5,14,19,53,56,0,19.0,53.0,54.0,40.549377,141.555695,12.452,3.0,15.0,0.400146,0.279541,1.176514,-34.973145,51.391602,44.006348,-260.0,23.0,366.0,630.0,0.0,1014.200012,16.950001,0.011892,-7.901858,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,10.549294687492626,37.97746087497345,10.549294687492626,37.97746087497345,40.374157550608366,0.683780392026696,0.683780392026696,0.683780392026696,10.30484646143801
LBP03_S00,LBP03,0,5,-60,6,125,1715716437.0,2024-05-14 19:53:57+00:00,2024-05-15 04:53:57+09:00,2024,5,14,19,53,57,0,19.0,53.0,55.0,40.549469,141.555679,12.73,3.0,13.0,-0.350586,0.037354,0.289551,89.660645,214.904785,-10.742188,-260.0,31.0,365.0,772.0,0.0,1014.0,17.01,0.00991,-6.238727,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,10.305664269641442,37.10039137070919,10.305664269641442,37.10039137070919,50.679821820249806,-0.24363041785118433,0.24363041785118433,0.24363041785118433,9.865806935614437
LBP03_S00,LBP03,0,6,-59,7,150,1715716438.0,2024-05-14 19:53:58+00:00,2024-05-15 04:53:58+09:00,2024,5,14,19,53,58,0,19.0,53.0,56.0,40.549561,141.555664,13.151,3.0,13.0,0.599365,0.079102,1.190918,-16.601562,-22.583008,9.277344,-263.0,30.0,369.0,769.0,0.0,1014.200012,17.07,0.011892,-7.901858,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,10.294867124055179,37.06152164659864,10.294867124055179,37.06152164659864,60.97468894430499,-0.010797145586263213,0.010797145586263213,0.010797145586263213,0.6055854096908453
LBP03_S00,LBP03,0,7,-58,8,175,1715716439.0,2024-05-14 19:53:59+00:00,2024-05-15 04:53:59+09:00,2024,5,14,19,53,59,0,19.0,53.0,57.0,40.549648,141.555664,13.509,3.0,12.0,0.0354,-0.323486,1.5625,4.089355,0.671387,53.222656,-260.0,33.0,365.0,986.0,0.0,1014.0,17.129999,0.00991,-6.238727,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,9.66093349113379,34.77936056808164,9.66093349113379,34.77936056808164,70.63562243543878,-0.6339336329213889,0.6339336329213889,0.6339336329213889,9.260221525923905
LBP03_S00,LBP03,0,8,-57,9,200,1715716440.0,2024-05-14 19:54:00+00:00,2024-05-15 04:54:00+09:00,2024,5,14,19,54,0,0,19.0,53.0,58.0,40.54974,141.555664,13.534,3.0,13.0,0.22876,0.041992,0.276855,85.510254,-88.439941,-57.556152,-264.0,26.0,370.0,1096.0,0.0,1013.599976,17.18,0.005946,-2.911668,4.042969,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,10.216159711622414,36.77817496184069,10.216159711622414,36.77817496184069,80.85178214706119,0.555226220488624,0.555226220488624,0.555226220488624,0.0
LBP03_S00,LBP03,0,9,-56,10,225,1715716441.0,2024-05-14 19:54:01+00:00,2024-05-15 04:54:01+09:00,2024,5,14,19,54,1,0,19.0,53.0,59.0,40.549828,141.555664,13.469,3.0,14.0,-0.109131,-0.330566,1.861084,29.968262,-20.935059,44.73877,-260.0,26.0,364.0,624.0,0.0,1014.099976,17.219999,0.010901,-7.070072,4.042969,0.0,1.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,9.771979007592838,35.179124427334216,9.771979007592838,35.179124427334216,90.62376115465402,-0.4441807040295753,0.4441807040295753,0.4441807040295753,0.0
