_program_index,program_index,pixel_count,abs_diff_pixel_count,pixel_count_p,abs_diff_pixel_count_p,datetime_jst,speed_distance_km_h,abs_diff_distance_m,camera_command,camera_recording,speaker_on
-1914,1,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1913,2,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1912,3,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1911,4,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1910,5,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1909,6,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1908,7,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1907,8,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1906,9,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1905,10,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1904,11,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1903,12,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1902,13,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1901,14,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1900,15,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1899,16,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1898,17,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1897,18,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1896,19,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1895,20,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1894,21,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1893,22,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1892,23,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1891,24,0,0,0.0,0.0,2024-05-15 05:08:33+09:00,29.14378541446606,0.7882062661075899,1.0,1.0,0.0
-1890,25,0,0,0.0,0.0,2024-05-15 05:08:34+09:00,32.30624178407831,0.8784601026700685,1.0,1.0,0.0
-1889,26,0,0,0.0,0.0,2024-05-15 05:08:34+09:00,32.30624178407831,0.8784601026700685,1.0,1.0,0.0
-1888,27,0,0,0.0,0.0,2024-05-15 05:08:34+09:00,32.30624178407831,0.8784601026700685,1.0,1.0,0.0
-1887,28,33178,33178,0.1080013020833333,0.1080013020833333,2024-05-15 05:08:34+09:00,32.30624178407831,0.8784601026700685,1.0,1.0,0.0
