_program_index,program_index,pixel_count,abs_diff_pixel_count,pixel_count_p,abs_diff_pixel_count_p,datetime_jst,speed_distance_km_h,abs_diff_distance_m,camera_command,camera_recording,speaker_on
-1911,1,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1910,2,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1909,3,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1908,4,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1907,5,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1906,6,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1905,7,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1904,8,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1903,9,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1902,10,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1901,11,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1900,12,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1899,13,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1898,14,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1897,15,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1896,16,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1895,17,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1894,18,1303,1303,0.0042415364583333,0.0042415364583333,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1893,19,2488,1357,0.0080989583333333,0.0044173177083333,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1892,20,0,2488,0.0,0.0080989583333333,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1891,21,0,0,0.0,0.0,2024-05-21 12:30:13+09:00,71.84840232595494,0.6963697619238545,1.0,1.0,0.0
-1890,22,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1889,23,2359,2359,0.0076790364583333,0.0076790364583333,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1888,24,0,2359,0.0,0.0076790364583333,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1887,25,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1886,26,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1885,27,5272,5272,0.0171614583333333,0.0171614583333333,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1884,28,4197,1111,0.013662109375,0.0036165364583333,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1883,29,0,4197,0.0,0.013662109375,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1882,30,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1881,31,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1880,32,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1879,33,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1878,34,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1877,35,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1876,36,852,852,0.0027734375,0.0027734375,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1875,37,0,852,0.0,0.0027734375,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1874,38,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1873,39,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1872,40,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1871,41,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1870,42,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1869,43,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1868,44,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1867,45,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1866,46,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1865,47,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1864,48,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1863,49,1390,1390,0.0045247395833333,0.0045247395833333,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1862,50,0,1390,0.0,0.0045247395833333,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1861,51,0,0,0.0,0.0,2024-05-21 12:30:14+09:00,71.30053062665718,0.1521865831382669,1.0,1.0,0.0
-1860,52,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1859,53,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1858,54,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1857,55,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1856,56,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1855,57,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1854,58,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1853,59,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1852,60,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1851,61,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1850,62,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1849,63,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1848,64,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1847,65,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1846,66,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1845,67,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
-1844,68,0,0,0.0,0.0,2024-05-21 12:30:15+09:00,67.5058653256899,1.0540736947131355,1.0,1.0,0.0
