_program_index,program_index,pixel_count,abs_diff_pixel_count,pixel_count_p,abs_diff_pixel_count_p,datetime_jst,speed_distance_km_h,abs_diff_distance_m,camera_command,camera_recording,speaker_on
0,1,2059,0,0.0067024739583333,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
1,2,0,2059,0.0,0.0067024739583333,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
2,3,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
3,4,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
4,5,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
5,6,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
6,7,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
7,8,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
8,9,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
9,10,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
10,11,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
11,12,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
12,13,0,0,0.0,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
13,14,7462,7462,0.0242903645833333,0.0242903645833333,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
14,15,7462,0,0.0242903645833333,0.0,2024-05-23 15:03:18+09:00,38.2402072794378,2.451364949019661,1.0,1.0,0.0
15,16,0,7462,0.0,0.0242903645833333,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
16,17,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
17,18,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
18,19,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
19,20,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
20,21,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
21,22,7539,7539,0.024541015625,0.024541015625,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
22,23,7539,0,0.024541015625,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
23,24,2798,4741,0.0091080729166666,0.0154329427083333,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
24,25,0,2798,0.0,0.0091080729166666,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
25,26,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
26,27,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
27,28,4339,4339,0.0141243489583333,0.0141243489583333,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
28,29,2590,1749,0.0084309895833333,0.005693359375,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
29,30,0,2590,0.0,0.0084309895833333,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
30,31,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
31,32,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
32,33,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
33,34,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
34,35,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
35,36,2187,2187,0.007119140625,0.007119140625,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
36,37,0,2187,0.0,0.007119140625,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
37,38,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
38,39,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
39,40,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
40,41,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
41,42,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
42,43,0,0,0.0,0.0,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
43,44,3224,3224,0.0104947916666666,0.0104947916666666,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
44,45,0,3224,0.0,0.0104947916666666,2024-05-23 15:03:19+09:00,35.7226293709342,0.6993271968065553,1.0,1.0,0.0
45,46,0,0,0.0,0.0,2024-05-23 15:03:20+09:00,39.12743938514764,0.9457805595037332,1.0,1.0,0.0
