file_name,test_id,session_id,index,_program_index,program_index,old_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,speed_geodesic_m_s,speed_geodesic_km_h,speed_distance_m_s,speed_distance_km_h,cum_distance_m,diff_distance_m,abs_diff_distance_m,abs_speed_diff,turning_angle
LBP08_S08,LBP08,8,0,0,1,29700,1716495743.0,2024-05-23 20:22:23+00:00,2024-05-24 05:22:23+09:00,2024,5,23,20,22,23,0,20.0,22.0,21.0,40.79166,141.620117,-4.21,3.0,15.0,-0.029053,0.04126,0.304688,27.893066,-52.429199,-57.250977,-543.0,22.0,595.0,249.0,0.0,1020.400024,23.26,0.073332,-59.324638,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBP08_S08,LBP08,8,1,1,2,29725,1716495744.0,2024-05-23 20:22:24+00:00,2024-05-24 05:22:24+09:00,2024,5,23,20,22,24,0,20.0,22.0,22.0,40.791744,141.620117,-3.242,3.0,15.0,-0.085205,-0.674316,1.85791,-4.150391,-31.738281,-14.160156,-540.0,30.0,592.0,293.0,0.0,1019.700012,23.299999,0.066396,-53.531441,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,6.0,0.0,9.3281902404419,33.581484865590845,9.3281902404419,33.581484865590845,9.3281902404419,9.3281902404419,9.3281902404419,9.3281902404419,0.0
LBP08_S08,LBP08,8,2,2,3,29750,1716495745.0,2024-05-23 20:22:25+00:00,2024-05-24 05:22:25+09:00,2024,5,23,20,22,25,0,20.0,22.0,23.0,40.791832,141.620117,-2.288,3.0,15.0,0.37085,-0.287598,1.276611,25.20752,36.560059,5.737305,-540.0,29.0,593.0,327.0,0.0,1019.599976,23.360001,0.065405,-52.703289,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,9.772389920913655,35.18060371528916,9.772389920913655,35.18060371528916,19.100580161355555,0.44419968047175473,0.44419968047175473,0.44419968047175473,0.0
LBP08_S08,LBP08,8,3,3,4,29775,1716495746.0,2024-05-23 20:22:26+00:00,2024-05-24 05:22:26+09:00,2024,5,23,20,22,26,0,20.0,22.0,24.0,40.791924,141.620117,-1.326,3.0,15.0,-0.601562,-0.037842,-0.13501,-1.77002,142.150879,-16.845703,-542.0,36.0,593.0,465.0,0.0,1020.200012,23.42,0.07135,-57.669693,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,10.216589623024108,36.77972264288679,10.216589623024108,36.77972264288679,29.317169784379665,0.4441997021104527,0.4441997021104527,0.4441997021104527,0.0
LBP08_S08,LBP08,8,4,4,5,29800,1716495747.0,2024-05-23 20:22:27+00:00,2024-05-24 05:22:27+09:00,2024,5,23,20,22,27,0,20.0,22.0,25.0,40.792007,141.620117,-0.692,3.0,15.0,-0.178467,-0.461182,1.858398,10.559082,-43.09082,-4.882812,-542.0,21.0,595.0,185.0,0.0,1019.5,23.48,0.064414,-51.875576,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,7.0,0.0,9.217140777957718,33.18170680064779,9.217140777957718,33.18170680064779,38.53431056233738,-0.9994488450663894,0.9994488450663894,0.9994488450663894,0.0
LBP08_S08,LBP08,8,5,5,6,29825,1716495748.0,2024-05-23 20:22:28+00:00,2024-05-24 05:22:28+09:00,2024,5,23,20,22,28,0,20.0,22.0,26.0,40.792095,141.620117,0.142,3.0,15.0,-0.41626,0.079346,1.753906,24.414062,89.84375,69.946289,-541.0,24.0,592.0,245.0,0.0,1019.200012,23.530001,0.061441,-49.391544,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,0.0,9.772390368825576,35.18060532777208,9.772390368825576,35.18060532777208,48.30670093116296,0.5552495908678576,0.5552495908678576,0.5552495908678576,0.0
LBP08_S08,LBP08,8,6,6,7,29850,1716495749.0,2024-05-23 20:22:29+00:00,2024-05-24 05:22:29+09:00,2024,5,23,20,22,29,0,20.0,22.0,27.0,40.792187,141.620117,1.214,3.0,15.0,0.270508,-0.069092,0.471191,71.533203,-119.812012,-50.109863,-546.0,32.0,593.0,414.0,0.0,1019.5,23.58,0.064414,-51.875576,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,10.216590089013806,36.7797243204497,10.216590089013806,36.7797243204497,58.523291020176764,0.4441997201882302,0.4441997201882302,0.4441997201882302,0.0
LBP08_S08,LBP08,8,7,7,8,29875,1716495750.0,2024-05-23 20:22:30+00:00,2024-05-24 05:22:30+09:00,2024,5,23,20,22,30,0,20.0,22.0,28.0,40.792267,141.620132,1.855,3.0,15.0,0.156982,-0.327881,1.585938,22.705078,-14.343262,9.094238,-540.0,28.0,591.0,425.0,0.0,1019.400024,23.620001,0.063423,-51.047798,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,0.0,8.97374041424484,32.305465491281424,8.97374041424484,32.305465491281424,67.4970314344216,-1.2428496747689657,1.2428496747689657,1.2428496747689657,10.619655288752542
LBP08_S08,LBP08,8,8,8,9,29900,1716495751.0,2024-05-23 20:22:31+00:00,2024-05-24 05:22:31+09:00,2024,5,23,20,22,31,0,20.0,22.0,29.0,40.792351,141.620132,2.285,3.0,15.0,0.536133,-0.322754,0.87085,41.687012,-93.200684,-36.315918,-537.0,22.0,588.0,315.0,0.0,1019.400024,23.65,0.063423,-51.047798,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,5.0,0.0,9.328191224114086,33.58148840681071,9.328191224114086,33.58148840681071,76.8252226585357,0.3544508098692454,0.3544508098692454,0.3544508098692454,10.619655288752508
LBP08_S08,LBP08,8,9,9,10,29925,1716495752.0,2024-05-23 20:22:32+00:00,2024-05-24 05:22:32+09:00,2024,5,23,20,22,32,0,20.0,22.0,30.0,40.792435,141.620148,2.183,3.0,15.0,-0.464111,-0.010986,0.043457,78.125,36.743164,16.113281,-549.0,20.0,595.0,121.0,0.0,1019.799988,23.68,0.067386,-54.35902,3.817969,0.0,1.0,1.0,8.0,0.0,0.0,0.0,4.0,0.0,9.425427035037771,33.931537326135974,9.425427035037771,33.931537326135974,86.25064969357346,0.09723581092368505,0.09723581092368505,0.09723581092368505,10.784297859545125
