file_name,test_id,session_id,index,_program_index,program_index,old_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,speed_geodesic_m_s,speed_geodesic_km_h,speed_distance_m_s,speed_distance_km_h,cum_distance_m,diff_distance_m,abs_diff_distance_m,abs_speed_diff,turning_angle
LBP08_S06,LBP08,6,0,0,1,23400,1716495348.0,2024-05-23 20:15:48+00:00,2024-05-24 05:15:48+09:00,2024,5,23,20,15,48,0,20.0,15.0,46.0,40.784752,141.621323,-2.84,3.0,13.0,-0.639404,-0.043457,0.078125,34.790039,179.443359,15.136719,-542.0,28.0,592.0,169.0,0.0,1019.299988,23.440001,0.062432,-50.219452,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBP08_S06,LBP08,6,1,1,2,23425,1716495349.0,2024-05-23 20:15:49+00:00,2024-05-24 05:15:49+09:00,2024,5,23,20,15,49,0,20.0,15.0,47.0,40.784843,141.621368,-4.106,3.0,13.0,-0.200195,-0.353271,1.983398,80.871582,-35.644531,-33.691406,-540.0,23.0,590.0,0.0,0.0,1019.700012,23.5,0.066396,-53.531441,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,10.795800262781231,38.864880946012434,10.795800262781231,38.864880946012434,10.795800262781231,10.795800262781231,10.795800262781231,10.795800262781231,0.0
LBP08_S06,LBP08,6,2,2,3,23450,1716495350.0,2024-05-23 20:15:50+00:00,2024-05-24 05:15:50+09:00,2024,5,23,20,15,50,0,20.0,15.0,48.0,40.784935,141.621414,-4.98,3.0,14.0,0.325928,-0.513672,1.41748,-20.568848,41.503906,38.452148,-544.0,16.0,594.0,0.0,0.0,1019.599976,23.57,0.065405,-52.703289,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,10.929518848888137,39.34626785599729,10.929518848888137,39.34626785599729,21.725319111669368,0.13371858610690524,0.13371858610690524,0.13371858610690524,0.25240268343388644
LBP08_S06,LBP08,6,3,3,4,23475,1716495351.0,2024-05-23 20:15:51+00:00,2024-05-24 05:15:51+09:00,2024,5,23,20,15,51,0,20.0,15.0,49.0,40.785034,141.621429,-4.936,3.0,14.0,0.180176,-0.671143,0.217529,-6.713867,-108.825684,7.629395,-546.0,27.0,596.0,162.0,0.0,1019.599976,23.639999,0.065405,-52.703289,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,11.066592131031971,39.8397316717151,11.066592131031971,39.8397316717151,32.79191124270134,0.13707328214383452,0.13707328214383452,0.13707328214383452,17.949402982681292
LBP08_S06,LBP08,6,4,4,5,23500,1716495352.0,2024-05-23 20:15:52+00:00,2024-05-24 05:15:52+09:00,2024,5,23,20,15,52,0,20.0,15.0,50.0,40.785133,141.621429,-4.594,3.0,14.0,-0.605957,0.27002,-0.377686,6.225586,58.837891,-1.342773,-546.0,28.0,593.0,168.0,0.0,1019.700012,23.719999,0.066396,-53.531441,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,10.993925846073836,39.57813304586581,10.993925846073836,39.57813304586581,43.785837088775175,-0.07266628495813521,0.07266628495813521,0.07266628495813521,8.61564819439672
LBP08_S06,LBP08,6,5,5,6,23525,1716495353.0,2024-05-23 20:15:53+00:00,2024-05-24 05:15:53+09:00,2024,5,23,20,15,53,0,20.0,15.0,51.0,40.785236,141.621445,-4.489,3.0,15.0,-0.378906,-0.340576,1.708984,-12.573242,57.800293,29.663086,-539.0,28.0,589.0,219.0,0.0,1019.700012,23.780001,0.066396,-53.531441,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,11.517578750473245,41.463283501703685,11.517578750473245,41.463283501703685,55.303415839248416,0.5236529043994089,0.5236529043994089,0.5236529043994089,8.829744661764021
LBP08_S06,LBP08,6,6,6,7,23550,1716495354.0,2024-05-23 20:15:54+00:00,2024-05-24 05:15:54+09:00,2024,5,23,20,15,54,0,20.0,15.0,52.0,40.785339,141.62146,-4.599,3.0,16.0,0.540527,0.326172,0.723145,88.378906,-153.198242,-52.001953,-543.0,19.0,593.0,118.0,0.0,1019.700012,23.85,0.066396,-53.531441,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,11.507986588162987,41.42875171738675,11.507986588162987,41.42875171738675,66.81140242741141,-0.00959216231025728,0.00959216231025728,0.00959216231025728,0.5439476277017765
LBP08_S06,LBP08,6,7,7,8,23575,1716495355.0,2024-05-23 20:15:55+00:00,2024-05-24 05:15:55+09:00,2024,5,23,20,15,55,0,20.0,15.0,53.0,40.785446,141.62146,-4.759,3.0,16.0,-0.25415,-0.056152,-0.248535,-66.162109,-13.977051,-18.249512,-542.0,27.0,593.0,184.0,0.0,1020.0,23.91,0.069368,-56.014488,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,11.882324532481308,42.77636831693271,11.882324532481308,42.77636831693271,78.69372695989271,0.3743379443183201,0.3743379443183201,0.3743379443183201,8.285797034062051
LBP08_S06,LBP08,6,8,8,9,23600,1716495356.0,2024-05-23 20:15:56+00:00,2024-05-24 05:15:56+09:00,2024,5,23,20,15,56,0,20.0,15.0,54.0,40.785557,141.621475,-4.822,3.0,16.0,-0.046143,-0.236816,2.049316,44.494629,-19.958496,-16.296387,-539.0,26.0,592.0,97.0,0.0,1019.799988,23.959999,0.067386,-54.35902,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,3.0,0.0,12.391377022813884,44.608957282129985,12.391377022813884,44.608957282129985,91.0851039827066,0.5090524903325768,0.5090524903325768,0.5090524903325768,7.69605171744116
LBP08_S06,LBP08,6,9,9,10,23625,1716495357.0,2024-05-23 20:15:57+00:00,2024-05-24 05:15:57+09:00,2024,5,23,20,15,57,0,20.0,15.0,55.0,40.785671,141.62146,-4.448,3.0,16.0,0.437988,-0.556396,1.21582,11.71875,-30.517578,15.930176,-544.0,28.0,593.0,172.0,0.0,1019.5,24.01,0.064414,-51.875576,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,12.722828271769899,45.80218177837164,12.722828271769899,45.80218177837164,103.8079322544765,0.3314512489560144,0.3314512489560144,0.3314512489560144,15.191909352275024
LBP08_S06,LBP08,6,10,10,11,23650,1716495358.0,2024-05-23 20:15:58+00:00,2024-05-24 05:15:58+09:00,2024,5,23,20,15,58,0,20.0,15.0,56.0,40.785782,141.62146,-4.01,3.0,16.0,-0.42749,0.054199,-0.347656,50.964355,33.935547,-6.225586,-539.0,36.0,588.0,347.0,0.0,1019.700012,24.049999,0.066396,-53.531441,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,12.326524295191145,44.37548746268813,12.326524295191145,44.37548746268813,116.13445654966765,-0.3963039765787535,0.3963039765787535,0.3963039765787535,7.495857634833828
LBP08_S06,LBP08,6,11,11,12,23675,1716495359.0,2024-05-23 20:15:59+00:00,2024-05-24 05:15:59+09:00,2024,5,23,20,15,59,0,20.0,15.0,57.0,40.785896,141.62146,-3.891,3.0,16.0,-0.148926,-0.991211,2.151611,-41.137695,-12.634277,22.277832,-539.0,27.0,589.0,206.0,0.0,1019.599976,24.08,0.065405,-52.703289,3.832031,0.0,1.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,12.659673849159452,45.57482585697403,12.659673849159452,45.57482585697403,128.7941303988271,0.3331495539683065,0.3331495539683065,0.3331495539683065,0.0
LBP08_S06,LBP08,6,12,12,13,23700,1716495360.0,2024-05-23 20:16:00+00:00,2024-05-24 05:16:00+09:00,2024,5,23,20,16,0,0,20.0,15.0,58.0,40.786011,141.62146,-3.958,3.0,16.0,0.409912,-0.305908,0.900635,-11.291504,-82.458496,6.164551,-539.0,25.0,591.0,255.0,0.0,1019.400024,24.120001,0.063423,-51.047798,3.796875,0.0,1.0,1.0,6.0,0.0,0.0,0.0,10.0,0.0,12.770723874344615,45.97460594764061,12.770723874344615,45.97460594764061,141.5648542731717,0.11105002518516294,0.11105002518516294,0.11105002518516294,0.0
LBP08_S06,LBP08,6,13,13,14,23725,1716495361.0,2024-05-23 20:16:01+00:00,2024-05-24 05:16:01+09:00,2024,5,23,20,16,1,0,20.0,15.0,59.0,40.786133,141.621445,-4.133,3.0,16.0,-0.090576,-0.206787,1.05249,-60.058594,178.161621,50.964355,-540.0,32.0,592.0,170.0,0.0,1019.299988,24.15,0.062432,-50.219452,3.796875,0.0,1.0,1.0,6.0,0.0,0.0,0.0,9.0,0.0,13.607103950224783,48.98557422080922,13.607103950224783,48.98557422080922,155.17195822339647,0.836380075880168,0.836380075880168,0.836380075880168,7.009384265539997
LBP08_S06,LBP08,6,14,14,15,23750,1716495362.0,2024-05-23 20:16:02+00:00,2024-05-24 05:16:02+09:00,2024,5,23,20,16,2,0,20.0,16.0,0.0,40.786251,141.621445,-4.204,3.0,16.0,-0.275635,-0.5896,1.972412,-18.127441,53.405762,35.095215,-540.0,28.0,590.0,170.0,0.0,1019.799988,24.18,0.067386,-54.35902,3.796875,0.0,1.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,13.10387373588156,47.173945449173615,13.10387373588156,47.173945449173615,168.27583195927804,-0.5032302143432226,0.5032302143432226,0.5032302143432226,7.009384265539997
LBP08_S06,LBP08,6,15,15,16,23775,1716495363.0,2024-05-23 20:16:03+00:00,2024-05-24 05:16:03+09:00,2024,5,23,20,16,3,0,20.0,16.0,1.0,40.786369,141.621445,-3.907,3.0,16.0,0.068359,-0.251709,0.282471,30.090332,-121.21582,-30.883789,-546.0,32.0,595.0,284.0,0.0,1019.900024,24.209999,0.068377,-55.187038,3.796875,0.0,1.0,1.0,6.0,0.0,0.0,0.0,4.0,0.0,13.103874004657436,47.173946416766775,13.103874004657436,47.173946416766775,181.37970596393546,2.6877587622209376e-07,2.6877587622209376e-07,2.6877587622209376e-07,0.0
LBP08_S06,LBP08,6,16,16,17,23800,1716495364.0,2024-05-23 20:16:04+00:00,2024-05-24 05:16:04+09:00,2024,5,23,20,16,4,0,20.0,16.0,2.0,40.786491,141.621445,-3.725,3.0,15.0,0.0271,-0.510742,2.105713,35.217285,-1.159668,-12.451172,-540.0,28.0,593.0,131.0,0.0,1020.0,24.23,0.069368,-56.014488,3.796875,0.0,1.0,1.0,6.0,0.0,0.0,0.0,6.0,0.0,13.548073406662514,48.77306426398505,13.548073406662514,48.77306426398505,194.927779370598,0.44419940200507746,0.44419940200507746,0.44419940200507746,0.0
LBP08_S06,LBP08,6,17,17,18,23825,1716495365.0,2024-05-23 20:16:05+00:00,2024-05-24 05:16:05+09:00,2024,5,23,20,16,5,0,20.0,16.0,3.0,40.78661,141.621445,-3.182,3.0,15.0,0.320557,0.209473,0.630127,14.221191,-98.815918,-38.208008,-549.0,27.0,596.0,200.0,0.0,1019.700012,24.26,0.066396,-53.531441,3.796875,0.0,1.0,1.0,6.0,0.0,0.0,0.0,7.0,0.0,13.214924337985595,47.573727616748144,13.214924337985595,47.573727616748144,208.14270370858358,-0.33314906867691896,0.33314906867691896,0.33314906867691896,0.0
LBP08_S06,LBP08,6,18,18,19,23850,1716495366.0,2024-05-23 20:16:06+00:00,2024-05-24 05:16:06+09:00,2024,5,23,20,16,6,0,20.0,16.0,4.0,40.786728,141.621445,-1.966,3.0,15.0,0.083008,-0.634033,1.697021,11.657715,57.189941,16.906738,-543.0,40.0,590.0,300.0,0.0,1019.900024,24.27,0.068377,-55.187038,3.796875,0.0,1.0,1.0,6.0,0.0,0.0,0.0,5.0,0.0,13.103874820781956,47.17394935481504,13.103874820781956,47.17394935481504,221.24657852936554,-0.11104951720363943,0.11104951720363943,0.11104951720363943,0.0
