file_name,test_id,session_id,index,_program_index,program_index,old_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,speed_geodesic_m_s,speed_geodesic_km_h,speed_distance_m_s,speed_distance_km_h,cum_distance_m,diff_distance_m,abs_diff_distance_m,abs_speed_diff,turning_angle
LBP08_S04,LBP08,4,0,0,1,15625,1716492724.0,2024-05-23 19:32:04+00:00,2024-05-24 04:32:04+09:00,2024,5,23,19,32,4,0,19.0,32.0,2.0,40.801849,141.598053,5.03,3.0,16.0,-0.075684,-0.784668,-0.130859,238.830566,-46.630859,26.184082,-544.0,28.0,594.0,0.0,0.0,1017.799988,21.129999,0.047567,-37.790871,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBP08_S04,LBP08,4,1,1,2,15650,1716492725.0,2024-05-23 19:32:05+00:00,2024-05-24 04:32:05+09:00,2024,5,23,19,32,5,0,19.0,32.0,3.0,40.801956,141.598083,4.868,3.0,16.0,0.181641,-0.30127,1.939453,41.564941,68.603516,9.338379,-541.0,42.0,588.0,0.0,0.0,1018.0,21.17,0.049549,-39.448975,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,12.149050689773444,43.7365824831844,12.149050689773444,43.7365824831844,12.149050689773444,12.149050689773444,12.149050689773444,12.149050689773444,0.0
LBP08_S04,LBP08,4,2,2,3,15675,1716492726.0,2024-05-23 19:32:06+00:00,2024-05-24 04:32:06+09:00,2024,5,23,19,32,6,0,19.0,32.0,4.0,40.802059,141.598099,5.3,3.0,15.0,0.09082,-0.03418,1.434082,21.972656,72.143555,33.02002,-548.0,28.0,598.0,0.0,0.0,1017.799988,21.24,0.047567,-37.790871,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,11.51757201591574,41.46325925729666,11.51757201591574,41.46325925729666,23.666622705689186,-0.6314786738577052,0.6314786738577052,0.6314786738577052,6.832361688908936
LBP08_S04,LBP08,4,3,3,4,15700,1716492727.0,2024-05-23 19:32:07+00:00,2024-05-24 04:32:07+09:00,2024,5,23,19,32,7,0,19.0,32.0,5.0,40.802162,141.598129,5.742,3.0,15.0,0.463135,0.001709,0.691162,54.992676,-104.675293,-54.199219,-546.0,19.0,598.0,0.0,0.0,1018.299988,21.309999,0.052522,-41.935379,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,11.714965682293702,42.173876456257325,11.714965682293702,42.173876456257325,35.38158838798289,0.19739366637796252,0.19739366637796252,0.19739366637796252,7.409096972984833
LBP08_S04,LBP08,4,4,4,5,15725,1716492728.0,2024-05-23 19:32:08+00:00,2024-05-24 04:32:08+09:00,2024,5,23,19,32,8,0,19.0,32.0,6.0,40.802265,141.598175,5.742,3.0,15.0,0.382568,-0.474854,1.268555,4.272461,98.815918,41.381836,-543.0,21.0,594.0,0.0,0.0,1017.900024,21.379999,0.048558,-38.620209,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,12.078889715582587,43.484002976097315,12.078889715582587,43.484002976097315,47.46047810356548,0.36392403328888534,0.36392403328888534,0.36392403328888534,7.8267899461520685
LBP08_S04,LBP08,4,5,5,6,15750,1716492729.0,2024-05-23 19:32:09+00:00,2024-05-24 04:32:09+09:00,2024,5,23,19,32,9,0,19.0,32.0,7.0,40.802368,141.598221,5.988,3.0,14.0,-0.431396,-0.55127,1.999023,14.282227,-98.999023,-29.35791,-549.0,23.0,599.0,0.0,0.0,1018.0,21.440001,0.049549,-39.448975,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,12.078887981587732,43.483996733715834,12.078887981587732,43.483996733715834,59.53936608515321,-1.7339948552574924e-06,1.7339948552574924e-06,1.7339948552574924e-06,0.0
LBP08_S04,LBP08,4,6,6,7,15775,1716492730.0,2024-05-23 19:32:10+00:00,2024-05-24 04:32:10+09:00,2024,5,23,19,32,10,0,19.0,32.0,8.0,40.802467,141.598267,7.291,3.0,14.0,0.24292,-0.459229,1.590332,-60.424805,91.308594,66.589355,-553.0,18.0,602.0,0.0,0.0,1017.700012,21.5,0.046576,-36.961975,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,11.659122550965117,41.97284118347442,11.659122550965117,41.97284118347442,71.19848863611833,-0.41976543062261484,0.41976543062261484,0.41976543062261484,0.8561389428672843
LBP08_S04,LBP08,4,7,7,8,15800,1716492731.0,2024-05-23 19:32:11+00:00,2024-05-24 04:32:11+09:00,2024,5,23,19,32,11,0,19.0,32.0,9.0,40.802563,141.598312,8.378,3.0,14.0,-0.04541,0.318115,1.225586,-247.314453,145.324707,135.009766,-537.0,15.0,587.0,0.0,0.0,1018.0,21.549999,0.049549,-39.448975,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,11.316925331737202,40.74093119425393,11.316925331737202,40.74093119425393,82.51541396785552,-0.3421972192279146,0.3421972192279146,0.3421972192279146,0.19306436466654064
LBP08_S04,LBP08,4,8,8,9,15825,1716492732.0,2024-05-23 19:32:12+00:00,2024-05-24 04:32:12+09:00,2024,5,23,19,32,12,0,19.0,32.0,10.0,40.802658,141.598358,7.767,3.0,14.0,-0.190918,-0.200195,1.826416,29.35791,72.570801,23.925781,-545.0,16.0,595.0,0.0,0.0,1018.200012,21.6,0.051531,-41.106812,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,11.241233548208427,40.46844077355034,11.241233548208427,40.46844077355034,93.75664751606395,-0.07569178352877515,0.07569178352877515,0.07569178352877515,0.7219193360313848
LBP08_S04,LBP08,4,9,9,10,15850,1716492733.0,2024-05-23 19:32:13+00:00,2024-05-24 04:32:13+09:00,2024,5,23,19,32,13,0,19.0,32.0,11.0,40.802765,141.598389,7.385,3.0,14.0,0.106934,-0.475342,0.301025,-1.831055,-91.003418,3.540039,-546.0,25.0,599.0,0.0,0.0,1017.900024,21.639999,0.048558,-38.620209,3.895313,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,12.166909755183621,43.80087511866104,12.166909755183621,43.80087511866104,105.92355727124757,0.9256762069751936,0.9256762069751936,0.9256762069751936,9.679414354328447
