file_name,test_id,session_id,index,_program_index,program_index,old_index,unixtime,datetime_utc,datetime_jst,rtc_year,rtc_month,rtc_day,rtc_hour,rtc_min,rtc_sec,rtc_msec,gps_hour,gps_min,gps_sec,latitude,longitude,altitude,fix_type,SIV,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,illuminance,atmopress,water_pressure,water_temp,depth,alt_wps,battery_level,behavior_class,camera_command,camera_recording,camera_count,play_audio,speaker_on,audio_file,prev_sd_write_time_ms,delay_occurred_counter,speed_geodesic_m_s,speed_geodesic_km_h,speed_distance_m_s,speed_distance_km_h,cum_distance_m,diff_distance_m,abs_diff_distance_m,abs_speed_diff,turning_angle
LBP05_S04,LBP05,4,0,-66,1,17150,1715799481.0,2024-05-15 18:58:01+00:00,2024-05-16 03:58:01+09:00,2024,5,15,18,58,1,0,18.0,58.0,1.0,40.937904,141.726578,14.679,3.0,9.0,0.27417,-0.027588,1.049072,77.270508,21.54541,4.272461,-563.0,14.0,560.0,0.0,0.0,1020.200012,16.41,0.07135,-57.669693,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
LBP05_S04,LBP05,4,1,-65,2,17175,1715799482.0,2024-05-15 18:58:02+00:00,2024-05-16 03:58:02+09:00,2024,5,15,18,58,2,0,18.0,58.0,2.0,40.937885,141.726669,14.649,3.0,9.0,-0.231934,-0.140137,1.036133,6.408691,116.943359,20.874023,-562.0,12.0,553.0,0.0,0.0,1020.200012,16.42,0.07135,-57.669693,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,7.948653501754402,28.615152606315846,7.948653501754402,28.615152606315846,7.948653501754402,7.948653501754402,7.948653501754402,7.948653501754402,0.0
LBP05_S04,LBP05,4,2,-64,3,17200,1715799483.0,2024-05-15 18:58:03+00:00,2024-05-16 03:58:03+09:00,2024,5,15,18,58,3,0,18.0,58.0,3.0,40.937881,141.726746,14.492,3.0,9.0,0.366943,-0.085938,0.943359,76.35498,-14.465332,9.82666,-555.0,14.0,557.0,0.0,0.0,1020.0,16.469999,0.069368,-56.014488,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,4.0,0.0,6.4996847672127,23.39886516196572,6.4996847672127,23.39886516196572,14.448338268967102,-1.448968734541702,1.448968734541702,1.448968734541702,8.819698600920438
LBP05_S04,LBP05,4,3,-63,4,17225,1715799484.0,2024-05-15 18:58:04+00:00,2024-05-16 03:58:04+09:00,2024,5,15,18,58,4,0,18.0,58.0,4.0,40.937885,141.726837,13.614,3.0,9.0,-0.131104,0.026367,1.29248,-22.216797,47.790527,7.93457,-557.0,12.0,556.0,0.0,0.0,1020.099976,16.540001,0.070359,-56.841873,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,7.676348743042122,27.63485547495164,7.676348743042122,27.63485547495164,22.124687012009225,1.1766639758294222,1.1766639758294222,1.1766639758294222,5.490606744945474
LBP05_S04,LBP05,4,4,-62,5,17250,1715799485.0,2024-05-15 18:58:05+00:00,2024-05-16 03:58:05+09:00,2024,5,15,18,58,5,0,18.0,58.0,5.0,40.937897,141.726929,13.351,3.0,9.0,0.426025,-0.604736,0.840088,44.616699,-60.119629,10.375977,-554.0,21.0,561.0,0.0,0.0,1020.200012,16.629999,0.07135,-57.669693,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,7.0,0.0,7.861471941730014,28.30129899022805,7.861471941730014,28.30129899022805,29.98615895373924,0.18512319868789184,0.18512319868789184,0.18512319868789184,4.914532308556495
LBP05_S04,LBP05,4,5,-61,6,17275,1715799486.0,2024-05-15 18:58:06+00:00,2024-05-16 03:58:06+09:00,2024,5,15,18,58,6,0,18.0,58.0,6.0,40.93792,141.727005,13.521,3.0,9.0,-0.229492,-0.244141,1.463379,-30.761719,26.245117,-15.319824,-557.0,24.0,560.0,0.0,0.0,1020.0,16.700001,0.069368,-56.014488,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,6.891115206296381,24.808014742666973,6.891115206296381,24.808014742666973,36.87727416003562,-0.9703567354336329,0.9703567354336329,0.9703567354336329,9.406064661146628
LBP05_S04,LBP05,4,6,-60,7,17300,1715799487.0,2024-05-15 18:58:07+00:00,2024-05-16 03:58:07+09:00,2024,5,15,18,58,7,0,18.0,58.0,7.0,40.937931,141.727097,13.665,3.0,9.0,0.330566,-0.151123,0.657959,52.79541,-54.199219,1.220703,-561.0,25.0,561.0,0.0,0.0,1020.099976,16.77,0.070359,-56.841873,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,6.0,0.0,7.84340655726932,28.236263606169555,7.84340655726932,28.236263606169555,44.72068071730494,0.9522913509729394,0.9522913509729394,0.9522913509729394,10.019258056881709
LBP05_S04,LBP05,4,7,-59,8,17325,1715799488.0,2024-05-15 18:58:08+00:00,2024-05-16 03:58:08+09:00,2024,5,15,18,58,8,0,18.0,58.0,8.0,40.937931,141.727173,13.748,3.0,9.0,-0.374512,-0.19873,1.756592,-10.925293,-27.22168,16.601562,-561.0,17.0,556.0,0.0,0.0,1020.5,16.84,0.074323,-60.15176,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,6.400268795386659,23.040967663391974,6.400268795386659,23.040967663391974,51.120949512691595,-1.443137761882661,1.443137761882661,1.443137761882661,6.818214572410661
LBP05_S04,LBP05,4,8,-58,9,17350,1715799489.0,2024-05-15 18:58:09+00:00,2024-05-16 03:58:09+09:00,2024,5,15,18,58,9,0,18.0,58.0,9.0,40.937935,141.727249,13.65,3.0,9.0,-0.039307,-0.289062,0.302734,-70.739746,-79.833984,3.112793,-557.0,10.0,554.0,0.0,0.0,1019.799988,16.889999,0.067386,-54.35902,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,6.415665315984517,23.096395137544263,6.415665315984517,23.096395137544263,57.536614828676115,0.015396520597858121,0.015396520597858121,0.015396520597858121,3.0127875069947754
LBP05_S04,LBP05,4,9,-57,10,17375,1715799490.0,2024-05-15 18:58:10+00:00,2024-05-16 03:58:10+09:00,2024,5,15,18,58,10,0,18.0,58.0,10.0,40.937954,141.727341,13.366,3.0,9.0,-0.64502,-0.483887,1.885742,-51.330566,-52.001953,-21.30127,-556.0,25.0,560.0,0.0,0.0,1020.200012,16.959999,0.07135,-57.669693,3.944531,0.0,1.0,1.0,4.0,0.0,0.0,0.0,5.0,0.0,8.029871793293834,28.907538455857804,8.029871793293834,28.907538455857804,65.56648662196994,1.6142064773093168,1.6142064773093168,1.6142064773093168,8.655986490790685
